label,youtube_id,time_start,time_end,split
putting on foundation,FzCeqcW8fpw,37,47,validate
fencing (sport),FzGewLfrx5g,249,259,validate
blowing bubble gum,FzQqaqi77oE,74,84,validate
blowdrying hair,FzU9LkKj9hs,95,105,validate
playing xylophone,FzcPqqpVeKI,14,24,validate
cracking knuckles,FzfkdFsF6eQ,14,24,validate
making bubbles,G-E5mtUTWTY,18,28,validate
bookbinding,G-UDM5Npk_8,501,511,validate
playing cricket,G-Xc7e4L43c,26,36,validate
high kick,G-YhI-R0z1U,3,13,validate
playing cricket,G-_-8eWPYKs,22,32,validate
moon walking,G-_GIeNC0Hc,20,30,validate
playing beer pong,G-apAyd2_BE,0,10,validate
bandaging,G-lHDSGLDGQ,149,159,validate
busking,G-lUj_3Hng4,4,14,validate
massaging back,G-rO0EYR9PQ,0,10,validate
shaping bread dough,G-vgi6GdZKw,519,529,validate
spray painting,G0CAK94vIMI,246,256,validate
golf driving,G0D3-m4K0GQ,1,11,validate
putting on eyeliner,G0J_rNPA2qw,95,105,validate
cartwheeling,G0Jgq2aZr68,95,105,validate
swinging on something,G0K5LUCODMA,17,27,validate
news anchoring,G0Xj16ZEfWQ,37,47,validate
jumpstyle dancing,G0bJBSA4aoE,6,16,validate
skiing crosscountry,G0iQCLZhSyo,214,224,validate
drawing,G0ibALRsfqY,562,572,validate
headbutting,G0jU85fQ7Bo,6,16,validate
steering car,G0kHGUFRo8E,40,50,validate
trimming or shaving beard,G0lFnnxisUA,493,503,validate
fencing (sport),G0mpru3mJM4,1842,1852,validate
capoeira,G0nyySuv4gE,16,26,validate
tango dancing,G0ouKKUWPHA,72,82,validate
bungee jumping,G0qq4jR_yas,8,18,validate
eating ice cream,G0spui59A2k,11,21,validate
egg hunting,G0uRVbUTD9c,6,16,validate
egg hunting,G1E9u9X5Guc,18,28,validate
breathing fire,G1FMjdWV3mE,4,14,validate
grooming dog,G1GLuS5pHlU,104,114,validate
falling off bike,G1GaQB9BvzE,0,10,validate
getting a haircut,G1OU8-adag0,0,10,validate
welding,G1Q3zL7M9_8,139,149,validate
sword fighting,G1mMMY5S7eY,60,70,validate
shining flashlight,G1qxHCZxhYQ,0,10,validate
curling hair,G2-YzaCijYM,204,214,validate
shredding paper,G279wzEp_qk,8,18,validate
jumpstyle dancing,G29qwl5851U,5,15,validate
ironing hair,G29vJmq8etE,497,507,validate
massaging back,G2AO0weg_oM,239,249,validate
golf driving,G2GyFXRGUlA,47,57,validate
waxing back,G2H01GXhw3w,253,263,validate
bathing dog,G2KykBK8Ohk,22,32,validate
tasting food,G2LaTOI3KI8,29,39,validate
getting a haircut,G2TXxcAlYw4,59,69,validate
shining shoes,G2j2-608Ogg,175,185,validate
sword fighting,G2jkJ34CMFg,8,18,validate
golf driving,G2kGIJGz9nI,2,12,validate
beatboxing,G2siF-QyRpc,51,61,validate
riding unicycle,G35-uZRHu0E,189,199,validate
falling off chair,G37AUJDnteE,2,12,validate
knitting,G37IeEQnBgk,48,58,validate
dancing macarena,G3FATrguluo,144,154,validate
falling off chair,G3FFKn1SAI0,2,12,validate
lunge,G3HrMXGn4k0,3,13,validate
welding,G3JvHQ2G5Z4,107,117,validate
riding mule,G3Mto5Anhds,0,10,validate
sword fighting,G3OTaMLEdLU,36,46,validate
setting table,G3ffvPcq5nU,4,14,validate
making bubbles,G3jA6S6ALXE,50,60,validate
bathing dog,G43vyVXO7C8,12,22,validate
falling off chair,G44uMnbcyq0,0,10,validate
moon walking,G44zPhZwJzg,0,10,validate
petting animal (not cat),G4O2Bnny9wg,0,10,validate
brushing hair,G4Z1Ug34B5I,224,234,validate
shredding paper,G4a1In52s-I,136,146,validate
cleaning toilet,G4b6kaM6Ong,98,108,validate
playing volleyball,G4pZzxwAXjw,35,45,validate
jumping jacks,G4poXJGu4I0,33,43,validate
juggling fire,G4whLhpb9A8,6,16,validate
juggling soccer ball,G4y5H3U5vnY,0,10,validate
presenting weather forecast,G4zbL-1E-x4,8,18,validate
making bubbles,G4zo5Uea7nM,111,121,validate
jumping bicycle,G5G0u98uRQQ,0,10,validate
swinging on something,G5GaXsfCBHQ,168,178,validate
riding unicycle,G5MyWVqK6zU,0,10,validate
massaging person's head,G5N3ZYmQ3CU,80,90,validate
bowling,G5QyzIL5lAU,205,215,validate
using segway,G5XL_auZ9Bg,10,20,validate
auctioning,G5YCpST5cuY,269,279,validate
moving furniture,G5_AI997Upw,12,22,validate
putting on lipstick,G5jZp6bndBM,207,217,validate
eating ice cream,G5lnlSq5JOM,104,114,validate
blowing bubble gum,G5wRcQqfrZE,41,51,validate
trapezing,G5x2rjH3Pa0,23,33,validate
milking cow,G66ey3X4jVA,240,250,validate
playing didgeridoo,G6GFZK4u1rE,11,21,validate
cracking knuckles,G6NvSt7JwPg,17,27,validate
riding camel,G6VG8X9Hasg,2,12,validate
pouring beer,G6W4wZHU_lY,16,26,validate
passing American football (not in game),G6b7B6ZD2n0,72,82,validate
chopping wood,G6dAMqaCvHY,55,65,validate
brushing hair,G6hTargh4Lc,70,80,validate
playing ukulele,G6jHHOxnW50,13,23,validate
trimming or shaving beard,G6jz7f1Hd5A,94,104,validate
catching or throwing frisbee,G6pj59hjrzU,2,12,validate
jumpstyle dancing,G6zIY4yYfrc,552,562,validate
breathing fire,G7GwDALCdOE,7,17,validate
skiing crosscountry,G7ItKBVAb70,102,112,validate
gargling,G7J3EnvcFQg,1,11,validate
beatboxing,G7LkNExhvj8,136,146,validate
chopping wood,G7NIFU8WGEk,95,105,validate
juggling fire,G7NcWM4c__Q,0,10,validate
bathing dog,G7TA9U0TvP0,15,25,validate
skipping rope,G7UDxp7pULM,4,14,validate
hopscotch,G7WKmXHD9xs,3,13,validate
watering plants,G7cBktCtcV0,0,10,validate
backflip (human),G7gic96_LgA,12,22,validate
watering plants,G7p3TUb8Dt8,50,60,validate
tobogganing,G80dIr6XBMc,13,23,validate
presenting weather forecast,G86aAleRYIk,5,15,validate
blasting sand,G8FD2bXm4Bc,0,10,validate
wrapping present,G8FXO7Yvh3E,34,44,validate
trapezing,G8GmUzS55-w,0,10,validate
news anchoring,G8JXQrETEyg,143,153,validate
shaping bread dough,G8Js6cDQVU0,6,16,validate
curling hair,G8LFB5-jwXU,10,20,validate
welding,G8Uxo80_Pfo,77,87,validate
blowing out candles,G8dpUItFagQ,4,14,validate
playing volleyball,G8eUJ3W1aWk,96,106,validate
eating ice cream,G8iYwstqyFY,0,10,validate
presenting weather forecast,G8ypfFSt_Lo,82,92,validate
dining,G8yvAFhk2Dc,48,58,validate
fencing (sport),G99cocz6Bv0,18,28,validate
tango dancing,G9B_BJdI-48,3,13,validate
throwing snowballs,G9JJre7S6tI,121,131,validate
juggling fire,G9POLKpAuxY,22,32,validate
breaking boards,G9R4GeS9WBk,72,82,validate
moon walking,G9RgydELYD4,397,407,validate
juggling soccer ball,G9TUnWmBlHA,129,139,validate
capoeira,G9feJjzARNo,504,514,validate
jumpstyle dancing,G9gQ9BuWQVM,10,20,validate
dodgeball,G9hCUVHrFVQ,301,311,validate
skiing crosscountry,G9t8eOnxDaw,57,67,validate
laying concrete,G9uNAoo8swQ,18,28,validate
hurling (sport),G9yoMdmDE5c,177,187,validate
square dancing,G9zC4TsINvc,32,42,validate
playing volleyball,GA-yxWzD6go,129,139,validate
ironing hair,GA09e7vhOvI,217,227,validate
juggling fire,GA0Aj9ggcjs,16,26,validate
side kick,GA0RYhd31u8,0,10,validate
playing didgeridoo,GA35UwLK8bM,55,65,validate
gargling,GA64MkdKPpg,15,25,validate
pole vault,GABHDw6z5kc,17,27,validate
playing xylophone,GABoW0PHNvU,109,119,validate
moon walking,GANHEnYBgOY,0,10,validate
making jewelry,GAOV0BU7whI,40,50,validate
slapping,GAdQ89hjWTc,6,16,validate
trapezing,GAiODvA8grs,0,10,validate
auctioning,GAohSowfsqo,16,26,validate
petting cat,GAtLy9TRBIY,1,11,validate
swimming backstroke,GAw4NZDPCuU,3,13,validate
spray painting,GB9JtgjAZtY,77,87,validate
beatboxing,GBPbSacpZbE,19,29,validate
bathing dog,GBW8npTA5v0,0,10,validate
bartending,GBfbWaL0X3I,11,21,validate
juggling fire,GBxqVSYLruo,13,23,validate
cartwheeling,GC015BNV-F8,0,10,validate
shredding paper,GC4iCvF-UPg,29,39,validate
cartwheeling,GC7dDvTS6GU,11,21,validate
watering plants,GC9VMDRt72E,30,40,validate
playing beer pong,GCDPz9dvl10,134,144,validate
gospel singing in church,GCGfE5rc-uU,468,478,validate
waxing chest,GCHpSeta4dQ,528,538,validate
yawning,GCHu5kN87Vo,46,56,validate
using remote controller (not gaming),GCO4MMC2Mgg,54,64,validate
breaking boards,GCQ4ifMG2_g,60,70,validate
making bubbles,GCWOmzQKnnI,0,10,validate
dining,GCkIMuLhWSo,8,18,validate
pouring beer,GCxKj8aVm7M,2,12,validate
head stand,GD1v13HNaJA,41,51,validate
biking through snow,GDSSw5B47ZM,2,12,validate
high kick,GDV0dpSYyyY,121,131,validate
scuba diving,GDW4DnFOOxE,411,421,validate
blasting sand,GDZbzkeBSEY,14,24,validate
jumpstyle dancing,GDgOfZ-_yzM,22,32,validate
carving pumpkin,GDgmQJi3uLs,25,35,validate
playing didgeridoo,GDm5qQEvQI4,364,374,validate
putting on mascara,GDuJgvZHDO8,32,42,validate
skipping rope,GE-a0yZA6No,48,58,validate
standing on hands,GEAmTcVyW9o,201,211,validate
licking,GEKdBSVBuzo,79,89,validate
laying concrete,GELc8Lm2b5Q,101,111,validate
mowing lawn,GEXSSXiVxjA,129,139,validate
dancing macarena,GEonce1AJ10,6,16,validate
trimming trees,GEoqpjbLkDU,55,65,validate
throwing discus,GErNvEuSyLM,141,151,validate
celebrating,GF3McZvIZTA,301,311,validate
calligraphy,GFMNvLdKK20,3,13,validate
laying concrete,GFQHpV1o8wY,13,23,validate
sharpening pencil,GFXoyuUY1RY,3,13,validate
egg hunting,GFeAQzhRdUg,77,87,validate
dodgeball,GFzWwK7fv2c,18,28,validate
juggling soccer ball,GG2a-yu5UUs,78,88,validate
celebrating,GG5B6qtT7v0,7,17,validate
laying concrete,GGAGJ-CmFqU,0,10,validate
trimming or shaving beard,GGAzdbR4ch4,196,206,validate
brushing hair,GGCXESWsNzo,12,22,validate
high kick,GGPTyap6GdA,2,12,validate
egg hunting,GGR38gpeWQg,82,92,validate
fencing (sport),GGUXgamNVtc,2517,2527,validate
jumpstyle dancing,GGaoCZa_yqs,40,50,validate
blasting sand,GGswjCE2YEI,59,69,validate
massaging back,GGuURLIt63w,3,13,validate
eating doughnuts,GGxoMr2huZY,6,16,validate
clapping,GGygOgSjEXU,1,11,validate
celebrating,GH-6afXYL9Q,29,39,validate
spelunking,GH0q3iZnLNc,288,298,validate
playing clarinet,GH2gI5FRPMs,11,21,validate
playing beer pong,GH3yzVDdC0E,221,231,validate
square dancing,GHELhdkKQGQ,41,51,validate
pouring beer,GHEqt03Esz4,2,12,validate
capoeira,GHO6-XMIFrY,131,141,validate
side kick,GHT-sy2RDPw,2,12,validate
breaking boards,GHUIRaJVU6Y,0,10,validate
waxing eyebrows,GHe5eLd05R8,36,46,validate
putting on lipstick,GHktu7jSZD8,68,78,validate
blowing out candles,GHsC4KKLUlQ,19,29,validate
celebrating,GHsDNreE74Y,56,66,validate
curling hair,GHuXk6iVFfY,8,18,validate
jumping bicycle,GI1sEubT-mQ,30,40,validate
throwing snowballs,GIDe1tJsupA,39,49,validate
disc golfing,GIKbSRw0kVE,181,191,validate
putting on foundation,GITLAusz6h0,169,179,validate
trapezing,GIowIq3_-1Y,8,18,validate
knitting,GIpZli8QgTk,60,70,validate
hurling (sport),GIy7xRfcymU,2831,2841,validate
using remote controller (not gaming),GJ-3pWdHGyM,0,10,validate
bouncing on trampoline,GJ33SNCkC-A,238,248,validate
celebrating,GJ3ZqKsTSW4,147,157,validate
cracking neck,GJG68gvECWc,0,10,validate
blowdrying hair,GJGAe4UAurE,100,110,validate
pole vault,GJNYIqWk2rA,33,43,validate
putting on foundation,GJj2iU74gHw,29,39,validate
visiting the zoo,GJjo6diAAyY,57,67,validate
throwing discus,GJpfsnVY6Fc,11,21,validate
pull ups,GK9zE0RGQ4c,5,15,validate
hammer throw,GKHEKwHEDMU,196,206,validate
shuffling feet,GKJUixP7r08,49,59,validate
crossing eyes,GKUiJ9sNOxQ,21,31,validate
twiddling fingers,GKYnJjACIRg,16,26,validate
putting on mascara,GKc0gIGWlJc,49,59,validate
delivering mail,GKm5aQ0WBbk,8,18,validate
calligraphy,GKmwGcN3l0U,21,31,validate
passing soccer ball,GKojzaOgMYA,0,10,validate
smelling feet,GKxoS4hy3ac,24,34,validate
playing beer pong,GKzBmtmtrzA,33,43,validate
throwing snowballs,GKznUDBgOss,72,82,validate
playing volleyball,GLGkFBw5DMM,45,55,validate
playing with trains,GLLa2ta6bbA,7,17,validate
sword fighting,GLLbQV_ct1Y,55,65,validate
playing violin,GLMEnfkQBlU,2,12,validate
riding scooter,GLegF9r3E44,224,234,validate
playing volleyball,GLnOsiyAHLY,119,129,validate
skiing crosscountry,GLnXSyntgew,11,21,validate
planting trees,GLpPlHVs670,103,113,validate
somersaulting,GLs358neBrc,7,17,validate
playing recorder,GLykqFS0RDw,4,14,validate
using segway,GM7QcqKBiCU,53,63,validate
punching bag,GMK6HfmzkJE,0,10,validate
jumping bicycle,GMR-uztZ5Os,18,28,validate
doing jigsaw puzzle,GM_TlS6AMso,27,37,validate
disc golfing,GMi1FVp_Wg0,49,59,validate
passing soccer ball,GNRe1VG0eOQ,6,16,validate
mosh pit dancing,GNS7JKNFO3k,0,10,validate
writing,GNTtNTIgWk8,65,75,validate
welding,GNbq8WPfLn4,34,44,validate
singing,GO5DhmRmHco,112,122,validate
putting on lipstick,GOK0LbY5qpE,46,56,validate
fencing (sport),GOLmvsBTZYI,240,250,validate
carving pumpkin,GOTj6IumJI4,185,195,validate
egg hunting,GOawPan3dvk,139,149,validate
spelunking,GOooj9fhzrg,19,29,validate
trimming or shaving beard,GOvhlllJP5Y,236,246,validate
skydiving,GPIxS13DTp0,56,66,validate
blowdrying hair,GPPGT4OuAZo,0,10,validate
riding scooter,GPRT_zYR4kk,9,19,validate
laying concrete,GPVyC0PRrzc,89,99,validate
chopping wood,GPa4cajEA84,293,303,validate
bowling,GPc9QkbvEi0,39,49,validate
petting animal (not cat),GPg14nF_KkI,0,10,validate
roasting marshmallows,GPhvuQ8uKyQ,17,27,validate
bouncing on trampoline,GPl7glkPSqk,104,114,validate
sweeping floor,GQ-QFkVr8UA,5,15,validate
calculating,GQKreOmL1LA,36,46,validate
moon walking,GQMzArCngP4,12,22,validate
beatboxing,GQS_tWbmzI4,15,25,validate
blasting sand,GQUbF3mZd4s,21,31,validate
blowdrying hair,GQmOGibHDwo,2,12,validate
unloading truck,GR8My9tIOfk,8,18,validate
arranging flowers,GRCNyRfcH-c,111,121,validate
laying concrete,GRJMeHh4Dkc,19,29,validate
playing with trains,GRTHzYyxHf4,45,55,validate
throwing snowballs,GRV9f9WZdf4,27,37,validate
skipping rope,GRWRg5rXJ4k,55,65,validate
capoeira,GRWjtpd46-o,33,43,validate
ironing hair,GR_pahuIoJs,6,16,validate
juggling soccer ball,GRsN7XaB_PU,13,23,validate
tasting food,GRwVKbj3iAs,3,13,validate
skipping rope,GRziNf7yUlQ,161,171,validate
punching bag,GSA7RzkD9jA,15,25,validate
putting on eyeliner,GSLXVJj6hbk,59,69,validate
shaking hands,GSQKuYzPopk,7,17,validate
crossing eyes,GSYQ169qkFE,9,19,validate
washing dishes,GSYyhmW7dKE,45,55,validate
celebrating,GSag_swPW8Q,107,117,validate
climbing tree,GSch1mciLrU,2,12,validate
sharpening knives,GSsyvvbqOfI,444,454,validate
tobogganing,GT1wKIhOYQg,0,10,validate
capoeira,GTBaQPFFghM,91,101,validate
smelling feet,GTGaEcHWvyw,10,20,validate
swinging baseball bat,GTNGLvPzfus,4,14,validate
egg hunting,GTmjIRjT6qI,3,13,validate
walking the dog,GUApW2TG8zs,909,919,validate
poking bellybutton,GUOpFjeOrIc,27,37,validate
licking,GUYW5hu5-qI,107,117,validate
presenting weather forecast,GUdELRmWljI,66,76,validate
curling hair,GUdQg1cfq6Q,209,219,validate
playing drums,GUgqNrGqQZU,248,258,validate
gold panning,GUmbvGzLvTE,37,47,validate
putting on mascara,GUt3g8IAlG8,27,37,validate
throwing discus,GV8vWNFjc5o,17,27,validate
breading or breadcrumbing,GVAVtCwuV9Y,24,34,validate
sweeping floor,GVAvKqo00oc,135,145,validate
throwing knife,GVHTafRmU3o,17,27,validate
lifting hat,GVSLy8IZo5g,18,28,validate
news anchoring,GVUOQJzXhHY,116,126,validate
staring,GVUTJp-imGk,225,235,validate
hopscotch,GVYAWzM2WzE,4,14,validate
passing soccer ball,GVYIT3d6I0U,2,12,validate
throwing discus,GVr-2nz4d3Y,7,17,validate
fencing (sport),GVweu6tyJQk,59,69,validate
using remote controller (not gaming),GWLASHj-ogU,6,16,validate
jumpstyle dancing,GWn5Q942O6U,58,68,validate
riding scooter,GXM5aylM_Hg,2,12,validate
sharpening knives,GXMFufKs08g,40,50,validate
throwing discus,GXOJ0yY9pWQ,1,11,validate
hula hooping,GXXRjHtq7yk,7,17,validate
tasting food,GX_z7hdln2I,36,46,validate
playing xylophone,GXtX3L7H3a0,107,117,validate
throwing snowballs,GY-ylEIbQis,0,10,validate
pouring beer,GY5cU9JSzz0,1,11,validate
putting on mascara,GY65AnbuvoE,159,169,validate
bungee jumping,GY8Y9EgUJKc,7,17,validate
arranging flowers,GYDuFHkqKro,32,42,validate
riding unicycle,GYYRUf-xvnw,13,23,validate
unboxing,GYj_G7iKg-0,59,69,validate
bowling,GYoJiMtn_Xc,175,185,validate
petting animal (not cat),GYs_OBKYHaM,28,38,validate
playing dominoes,GYzXyc_aT6M,22,32,validate
eating ice cream,GZ27dQTtSsk,20,30,validate
shredding paper,GZDH7H9KYpI,16,26,validate
visiting the zoo,GZHJrAVIf4w,45,55,validate
brushing hair,GZJJ5sgUfPw,4,14,validate
doing laundry,GZLKN9fy3qk,165,175,validate
auctioning,GZQ6SD1-Opk,44,54,validate
playing guitar,GZhEqiLAHbQ,139,149,validate
petting animal (not cat),GZid_od0mv8,2,12,validate
washing dishes,GZy0KKebSag,38,48,validate
falling off bike,G_4l_9FHSPY,130,140,validate
playing harmonica,G_F-s3g3SmI,0,10,validate
playing trombone,G_Hdh2aojq0,41,51,validate
doing jigsaw puzzle,G_U9ctckyDU,190,200,validate
cleaning toilet,G_kyaGPtB3c,37,47,validate
throwing discus,Ga24vCL5MNU,3,13,validate
egg hunting,GaA5583ynwo,48,58,validate
moving furniture,GaFROrcnVsc,0,10,validate
calligraphy,GaNLUqh_tFM,11,21,validate
staring,GaOj3HDvmpE,0,10,validate
breathing fire,GaV-3yo1EEs,1,11,validate
swing dancing,GacJKoQZHB0,111,121,validate
watering plants,GafpGdkJGw8,17,27,validate
bathing dog,GagexB0ponM,11,21,validate
acting in play,GahKt4JSH-8,108,118,validate
passing soccer ball,GarcbamoKYg,247,257,validate
passing American football (not in game),Gb-Bb50b-ZE,19,29,validate
eating carrots,GbBWA8xbfa0,29,39,validate
falling off bike,GbM9QarhvMY,0,10,validate
making bubbles,GbU5nn-vJKg,10,20,validate
laying concrete,Gbbm0vQMapk,143,153,validate
twiddling fingers,GbiMnK6_o7I,43,53,validate
eating ice cream,GbkUCMeAs6M,52,62,validate
passing American football (not in game),Gbvec-mP6zc,27,37,validate
cartwheeling,GbyNijCyBvI,15,25,validate
throwing snowballs,Gc1nERKx1UU,24,34,validate
hammer throw,Gc5v5DejgtU,1,11,validate
checking tires,GcApi92rR3A,42,52,validate
putting on foundation,GcAs3K3b2Hw,92,102,validate
head stand,GcOR00ZRgbY,29,39,validate
lunge,GcUMVOPfGi8,117,127,validate
dining,GcV4Fh6VzNg,13,23,validate
dancing macarena,GcaBq9wCPgM,0,10,validate
skiing crosscountry,GcmR2RO9tC4,0,10,validate
side kick,Gcq1gHcjWXc,71,81,validate
passing soccer ball,GcsZ4IqvtY8,26,36,validate
passing soccer ball,GctVW3etkQI,0,10,validate
skiing crosscountry,GctczytVh64,17,27,validate
cartwheeling,GdEUmtb4Qtk,64,74,validate
trapezing,GdEafblLMcA,0,10,validate
falling off bike,GdFllVBLDSQ,10,20,validate
steering car,GdPiYfzw7fQ,4,14,validate
snorkeling,GdPlrnT4aXE,14,24,validate
singing,GdQyH_4k_q0,179,189,validate
acting in play,GdU0bxGoKno,52,62,validate
jumping jacks,Gdal--2fxHE,89,99,validate
cartwheeling,GdcSpNeoGxs,30,40,validate
bouncing on trampoline,GdeAyiY-XMc,51,61,validate
ironing hair,GdiK9o4_6wY,32,42,validate
eating ice cream,GdlMTyl-PSM,0,10,validate
catching or throwing softball,GdwipL7npiM,30,40,validate
chopping wood,GdxuIHS7IUg,0,10,validate
long jump,Ge02rf3Bm6s,17,27,validate
fencing (sport),Ge6-PRZAueA,25,35,validate
news anchoring,GeODDPWPYlo,58,68,validate
shaping bread dough,GePAdo5a3BI,2,12,validate
poking bellybutton,GeR3up1E6Rw,0,10,validate
massaging back,GeTJFq1eX8w,50,60,validate
wrestling,GegJxHQYBNU,13,23,validate
unloading truck,GehIJlytPoo,23,33,validate
shaping bread dough,Gel79jkDYbg,54,64,validate
jumpstyle dancing,GemD1AxG1aA,64,74,validate
catching or throwing softball,GemOu3NXyFk,21,31,validate
playing didgeridoo,GeozdsTIZwM,146,156,validate
pouring beer,GepNLBVFoes,80,90,validate
putting on lipstick,Gf-cl7vxSAc,92,102,validate
head stand,Gf65lLI2CPA,6,16,validate
eating spaghetti,GfL9Me2NtS0,10,20,validate
cracking knuckles,GfTKikhfpV0,32,42,validate
cartwheeling,GfYVMQ_7YoM,0,10,validate
throwing discus,GfaPFSs5mv0,214,224,validate
laying concrete,Gfb4ZE_fdYU,156,166,validate
trimming or shaving beard,Gfi9Z1c7hHQ,126,136,validate
chopping wood,GfuzbPAN_e4,4,14,validate
braiding hair,Gg-_EdsNQfU,110,120,validate
passing American football (not in game),Gg43tahERNo,6,16,validate
tying shoe laces,GgADWdL0ivU,34,44,validate
putting on foundation,GgCLcF3Vt7M,138,148,validate
skipping rope,GgJdS5gEdks,61,71,validate
jumpstyle dancing,GgKfEwOWWKg,52,62,validate
doing jigsaw puzzle,GgPhiQvUtRs,325,335,validate
playing badminton,GgRHd1hXOgg,147,157,validate
snorkeling,GgSYAdiH0AE,62,72,validate
cleaning toilet,GgXlYpORTL0,30,40,validate
texting,GgqFXex8rmU,11,21,validate
beatboxing,Ggwo8hczK_c,66,76,validate
juggling soccer ball,Gh0k99zpeh8,16,26,validate
presenting weather forecast,Gh1aMZSg5LU,68,78,validate
bowling,Gh1lMM6UFGs,0,10,validate
tying shoe laces,GhETFDAiMfA,14,24,validate
sword fighting,GhKDhHsv9aM,62,72,validate
building shed,GhMw8aVyYsY,98,108,validate
square dancing,GhXleEOmvYA,0,10,validate
beatboxing,GhsWSUbiF0E,190,200,validate
pole vault,GhvYO-7r0mY,12,22,validate
backflip (human),Ghw3zhHHhh0,8,18,validate
presenting weather forecast,Gi5VRj5NCNA,15,25,validate
arm wrestling,GiGB6UnRQYQ,9,19,validate
passing soccer ball,GiO4ftSziF4,143,153,validate
jumping jacks,GiQ6jpEQNuM,23,33,validate
presenting weather forecast,GiQbz4rSdL0,59,69,validate
welding,GivcCrc4IDo,0,10,validate
bartending,Gj0R6QnhkSY,201,211,validate
using segway,Gj1jardCXFE,40,50,validate
disc golfing,Gj1r5_LCeOk,0,10,validate
putting on lipstick,Gj1xq6o_O-o,1,11,validate
swimming front crawl,Gj7AMaElHFQ,9,19,validate
fencing (sport),GjAwTXeEc1c,5,15,validate
tying shoe laces,GjI3f7GuIgc,47,57,validate
presenting weather forecast,GjRxqccQwV8,3,13,validate
blowdrying hair,GjXDqiR6Loc,3,13,validate
standing on hands,Gja3Z2JACiU,10,20,validate
head stand,GjbOa8EsqyQ,18,28,validate
bouncing on trampoline,Gjd6VaZjLs8,576,586,validate
shuffling feet,GjgHiG_OeA8,22,32,validate
tying shoe laces,GjnXAi6-JN4,80,90,validate
tying shoe laces,GjtlaXovBE4,23,33,validate
headbutting,GjulIWm3ars,0,10,validate
pull ups,Gjw2SxfDoaM,3,13,validate
tai chi,Gk1tR20uNE4,57,67,validate
diving cliff,Gk4mU4NJBbw,2,12,validate
capoeira,Gk9y5kD0B_E,139,149,validate
sharpening knives,GkLyGtb4Pf0,116,126,validate
lunge,GkUrks0SGEU,8,18,validate
throwing discus,GkWMryHh9Tw,23,33,validate
passing American football (not in game),GkoR-Xi5OZw,0,10,validate
swinging on something,Gl8qaM_pkFg,43,53,validate
square dancing,GlGMavx2adI,0,10,validate
throwing discus,GlLejjppL5s,26,36,validate
putting on eyeliner,GlMOTcTtfdc,52,62,validate
staring,GlYFZk7qHJY,68,78,validate
