label,youtube_id,time_start,time_end,split
contact juggling,Ip1gRMTv9zo,77,87,validate
scrubbing face,Ip8GUrqdcm4,220,230,validate
playing piano,IpG1dsVOSyU,30,40,validate
eating burger,IpNgrqvoP5s,93,103,validate
longboarding,IplAP0uWbG8,26,36,validate
rope pushdown,IqKUvew7wAU,0,10,validate
putting in contact lenses,Iq_CC6ymRzI,136,146,validate
hurling (sport),Iqd-R5lcHHA,0,10,validate
bookbinding,Iql73s0pIcM,195,205,validate
windsurfing,IqoCecbRuiA,3,13,validate
attending conference,IrNPFv81Iuw,115,125,validate
eating watermelon,IrbMK1MKgQA,6,16,validate
making sushi,IrrO4-aFvwg,1,11,validate
robot dancing,Is7C6bTjV3U,27,37,validate
tying necktie,Isvls_1bT5U,89,99,validate
barbequing,ItJsDi2VkzA,22,32,validate
playing monopoly,ItVgQ2hM9qM,27,37,validate
using a sledge hammer,Itj1Wru9HYo,0,10,validate
shaking hands,ItopWjgyEZ0,35,45,validate
playing blackjack,Iu6jrT8EOmY,0,10,validate
bulldozing,IuXZ-fH2nC4,120,130,validate
playing saxophone,IukQi46e0_M,1,11,validate
gymnastics tumbling,IuntZAZCpJw,101,111,validate
opening refrigerator,IurFcVMIuc4,0,10,validate
curling hair,Iv-I1PSQc9s,626,636,validate
embroidering,Iv0XyMqrnw8,115,125,validate
crawling baby,IvKzJDMEDxg,13,23,validate
egg hunting,IvViw1-Ch68,16,26,validate
land sailing,IvbpjAq8mHw,0,10,validate
ice skating,Iw2hBfuezWw,55,65,validate
pull ups,Iw3X6M-uzbg,1,11,validate
photocopying,Iw3x3DGWQAk,63,73,validate
spinning poi,IwD7c3TsiL0,0,10,validate
bartending,IwGbDIbg58c,21,31,validate
tossing coin,Iwg-Had3-wE,2,12,validate
moving furniture,IxC9z7LBz7Y,0,10,validate
hopscotch,IxRhMgsZIgc,4,14,validate
dunking basketball,IxnPLK1iczo,5,15,validate
swimming breast stroke,Iy8Cb_taXfM,20,30,validate
welding,IyAaX0RZMVc,236,246,validate
throwing ball (not baseball or American football),IyCxPrBNAmk,4,14,validate
talking on cell phone,IyFeBY2a-_c,72,82,validate
abseiling,IyNBDKyORFs,243,253,validate
making tea,IyTxVdPoUiQ,9,19,validate
playing monopoly,Iyzu7rZ3I4Y,3,13,validate
walking the dog,Iz5nOXvBzWM,9,19,validate
making cheese,Iz7aZrj7mqM,170,180,validate
tap dancing,IzYS8Di82vM,181,191,validate
yoga,Izbc7fOykh4,204,214,validate
playing clarinet,Izf5sGMI1CY,36,46,validate
doing aerobics,IzhbSWWpg6A,520,530,validate
playing cymbals,Izlw44yzix4,172,182,validate
zumba,J-0xHgijBy0,0,10,validate
smelling feet,J-1ZZu34nBw,0,10,validate
playing maracas,J-1e5K5gqXQ,13,23,validate
riding or walking with horse,J-1gayS1jc8,14,24,validate
doing jigsaw puzzle,J-DCVHcn_ps,65,75,validate
snowkiting,J-MwbzXuYxo,45,55,validate
parasailing,J-OovZijnts,16,26,validate
preparing salad,J-OuDc8oHkI,43,53,validate
cleaning gutters,J-_8cbYBG7c,11,21,validate
tightrope walking,J-fNDOfDyRo,0,10,validate
sticking tongue out,J-ktLJ6iTXY,2,12,validate
staring,J-tsZtbvAxw,41,51,validate
blowing leaves,J0NlPYFEYVc,2,12,validate
peeling potatoes,J0gV-eYvOc0,15,25,validate
training dog,J0ra01sw0J8,27,37,validate
welding,J18Y0dxyENI,10,20,validate
yawning,J1WCC3vZTDo,6,16,validate
shaking hands,J1ZMtZxvrIk,1,11,validate
climbing a rope,J1dw4AznwmQ,4,14,validate
washing hands,J1gPiG6u3EI,51,61,validate
playing ice hockey,J1vjG5Auq1Q,396,406,validate
spray painting,J227D53B8hA,82,92,validate
sipping cup,J25wFvnWI00,0,10,validate
geocaching,J25zE5V3_tw,48,58,validate
tying knot (not on a tie),J28eSkGzbcs,49,59,validate
catching or throwing baseball,J28fnK7ZI-c,2,12,validate
riding scooter,J2A1ooxI9hI,51,61,validate
yawning,J2BfaZE1VzY,0,10,validate
breaking boards,J2GLnTui480,22,32,validate
using puppets,J2M7lkHUFBs,2,12,validate
swimming butterfly stroke,J2MNJqVHPX8,1,11,validate
country line dancing,J2PIfUpzg4s,76,86,validate
shoveling snow,J2Tx-5WOf7g,159,169,validate
jogging,J2kisiAZVs4,0,10,validate
clay pottery making,J2y-QzoFeGM,20,30,validate
sucking lolly,J39oIyP0gm4,602,612,validate
doing laundry,J41wn616hEE,132,142,validate
front raises,J4De_mQ4SFQ,44,54,validate
building cabinet,J4QFfpVJDak,95,105,validate
preparing salad,J4Xvrbequc8,114,124,validate
using inhaler,J4ZVbz0S4-U,71,81,validate
playing netball,J4fR7VYEOjg,6,16,validate
fidgeting,J4lZ-83HMUo,8,18,validate
smoking hookah,J4nYFK3bYHg,2,12,validate
sharpening knives,J4pdj3g3ZDo,469,479,validate
needle felting,J4xS1GQ4mdY,87,97,validate
chopping wood,J5kXnpdneig,9,19,validate
faceplanting,J5n1A-NCuxU,8,18,validate
watering plants,J5pgXKJL4wg,12,22,validate
tackling,J5uyjgjZNdc,0,10,validate
shining shoes,J6-0077QM7c,8,18,validate
unloading truck,J68SA9rWKHg,0,10,validate
arranging flowers,J6DYE4pe0kQ,228,238,validate
tap dancing,J6E4VqYJ3ek,6,16,validate
marriage proposal,J6GrUalx6Go,97,107,validate
photocopying,J6Uw0wioXXc,73,83,validate
playing xylophone,J6XjmXTDST4,28,38,validate
canoeing or kayaking,J6YLyBlmkZw,13,23,validate
playing blackjack,J6hrds_nbqQ,119,129,validate
riding snow blower,J6sOmllnJpU,327,337,validate
bowling,J72kUCZehNE,29,39,validate
canoeing or kayaking,J72oNR8Tu9A,36,46,validate
sipping cup,J74TV8CVHKk,0,10,validate
cooking sausages (not on barbeque),J77n3IiGR4Q,166,176,validate
visiting the zoo,J7FOs0oT5EQ,11,21,validate
playing ice hockey,J7LGFehgQqo,0,10,validate
leatherworking,J7bt9P9j1yM,91,101,validate
sipping cup,J7qTmI5doCE,0,10,validate
putting on shoes,J7u-Q8dBZo4,22,32,validate
drop kicking,J827Ebxh8zY,0,10,validate
wading through mud,J88AwWG7LrE,97,107,validate
bending metal,J8ALRffvpoI,2,12,validate
grinding meat,J8ELPf1qKJo,133,143,validate
cutting apple,J8JED9ZQ9ro,0,10,validate
preparing salad,J8JbWLIkk6E,121,131,validate
sausage making,J8SnVqeerJ0,272,282,validate
using puppets,J8bZhQNBjYY,15,25,validate
lunge,J8fDeCpeJ3Y,0,10,validate
baking cookies,J8l4PCAsIOA,7,17,validate
lifting hat,J97IMdtpS-0,251,261,validate
playing polo,J9DKbRy1mns,0,10,validate
trimming shrubs,J9OSenLs2Xk,24,34,validate
shooting basketball,J9SeSUo8_C0,40,50,validate
backflip (human),J9kTtnSZbPc,0,10,validate
weaving fabric,J9nre6Gil5s,0,10,validate
jumping bicycle,JAF9wiBJF6o,0,10,validate
ripping paper,JAKYUJwZGf8,8,18,validate
putting on mascara,JAL4NJTzmPw,57,67,validate
passing american football (not in game),JAq7pmVgCdU,1,11,validate
fly tying,JAsQNUwWmh4,177,187,validate
hopscotch,JAsuDmlULNc,2,12,validate
zumba,JB1EhW9z4Bg,2,12,validate
playing polo,JBGTIJbfrPo,77,87,validate
washing hair,JBPYa4rVlSI,10,20,validate
roller skating,JBQoCNnywQU,120,130,validate
moving furniture,JB_E1gg9_xE,0,10,validate
mountain climber (exercise),JBkqNySs0QY,0,10,validate
sleeping,JBmRfj_N6EA,0,10,validate
using remote controller (not gaming),JBuJchVC_Wc,39,49,validate
cooking sausages (not on barbeque),JBwxdLlTl_U,15,25,validate
sled dog racing,JBzWsBMff6A,8,18,validate
blowing glass,JCH1E6SwtMM,92,102,validate
capoeira,JCNc6PJB56A,137,147,validate
playing piano,JCOkWQg-qXE,0,10,validate
riding snow blower,JCVQcNTQS2M,36,46,validate
dumpster diving,JCYbtgMLcDk,6,16,validate
presenting weather forecast,JChuYeI0LVg,4,14,validate
side kick,JCi-N2geOEE,0,10,validate
crying,JCiMh0ocbjQ,0,10,validate
breaking boards,JClWJsDZRlI,0,10,validate
shooting goal (soccer),JCwEbNqgn2k,42,52,validate
snowmobiling,JD8rlHvYdhk,22,32,validate
battle rope training,JDBr3p6Yyo0,32,42,validate
trimming shrubs,JDEVg9jAul4,146,156,validate
breaking boards,JDWLoJzX8K8,0,10,validate
battle rope training,JDdb4kNuKOE,13,23,validate
ice fishing,JDn0OiNwRWc,96,106,validate
motorcycling,JDqd29v6_W0,119,129,validate
training dog,JDxY5OaljoE,10,20,validate
hugging baby,JEJJ1RQqTZE,72,82,validate
breading or breadcrumbing,JEJXtZa4bCU,189,199,validate
talking on cell phone,JEOPEtiL6hY,0,10,validate
building sandcastle,JEPQ_fLNPEU,0,10,validate
bookbinding,JEew2GeZFj8,13,23,validate
peeling potatoes,JEhFILXoa_s,29,39,validate
spray painting,JEhRkwjXAVw,135,145,validate
sled dog racing,JEp2k627zJQ,303,313,validate
waking up,JFGRJ-ytBvw,16,26,validate
cutting watermelon,JFOAp7g1zH4,12,22,validate
eating ice cream,JFQCLRag-CU,29,39,validate
feeding fish,JFTizydGoks,109,119,validate
using puppets,JFhK6Xz2y6g,8,18,validate
licking,JFzjyqwuzSY,4,14,validate
licking,JG-bQCPAoQg,19,29,validate
tiptoeing,JG030R4N8Io,74,84,validate
playing pinball,JGH_T4q5TTM,2,12,validate
riding mechanical bull,JGb27tZ-voc,7,17,validate
tie dying,JGbXUqOVym4,288,298,validate
juggling balls,JGljiUsqTrI,142,152,validate
making a sandwich,JGluzZgbe2E,48,58,validate
moving furniture,JGtTyDuf7Ac,39,49,validate
reading book,JH9LRAoctDo,12,22,validate
dumpster diving,JHcL7lmkhJQ,89,99,validate
jetskiing,JHv17IUcO2c,372,382,validate
playing paintball,JHvakDv2P-c,84,94,validate
laying concrete,JIDRHh-Q-Hw,3,13,validate
making cheese,JIDhUkHkNas,7,17,validate
bouncing on bouncy castle,JIFQ-6wAVUc,17,27,validate
presenting weather forecast,JIQKjf85mV0,81,91,validate
using a power drill,JIRm02WTQkg,33,43,validate
dunking basketball,JIdIqgo-fUM,3,13,validate
playing cello,JJ64_Ut4Efs,187,197,validate
cracking back,JJABOoGCVlQ,328,338,validate
marching,JJN_5TpZEzI,3,13,validate
ice skating,JJOkXFxcw34,167,177,validate
eating carrots,JJUG5T40ZLo,3,13,validate
archaeological excavation,JJZqbi-_-AI,33,43,validate
making a sandwich,JJekGFDdXu8,34,44,validate
playing netball,JJybpMLG1J4,4,14,validate
lawn mower racing,JKBDyuD89iU,18,28,validate
tying shoe laces,JKFu-2gjjo0,72,82,validate
threading needle,JKdjyR2xYJo,41,51,validate
using a wrench,JKxqIX9DWqo,35,45,validate
climbing a rope,JLHa1JBqH6E,5,15,validate
rock scissors paper,JLJpo2Z7_As,2,12,validate
bandaging,JLaFmdOjW-I,23,33,validate
sailing,JLjbWpk8ahk,157,167,validate
playing controller,JLo_IJH_vbc,70,80,validate
poking bellybutton,JLv8-uwkUGg,1,11,validate
throwing water balloon,JMLuBasnydM,6,16,validate
juggling soccer ball,JMeuPA6vpq8,58,68,validate
wrapping present,JMqqfArdsek,8,18,validate
baking cookies,JMrSVy9mRwA,187,197,validate
sewing,JMtYrSXJLF8,33,43,validate
playing keyboard,JNLUH3bSEJQ,5,15,validate
bulldozing,JNQ_IKLe-xU,45,55,validate
getting a tattoo,JNWGD0JJcdA,66,76,validate
eating doughnuts,JNY_cXb-hTg,13,23,validate
installing carpet,JNiuLjfTgBs,214,224,validate
waxing legs,JO8l9d6WehU,7,17,validate
tiptoeing,JOFm8_QHNnE,0,10,validate
flint knapping,JOJPfFRuRuY,261,271,validate
ice swimming,JOQjrwIXjaQ,67,77,validate
fidgeting,JOk22Srte3k,0,10,validate
shuffling cards,JOvl5PB-fNM,32,42,validate
playing clarinet,JP30NtKsFSU,72,82,validate
playing polo,JP9UeYbrJXA,0,10,validate
putting on foundation,JPFdgQvqwjI,328,338,validate
laying tiles,JPTnikE3qoo,119,129,validate
jetskiing,JPpvWw4yKUA,107,117,validate
hopscotch,JPs52tAeebA,141,151,validate
land sailing,JQ3D4kixxK4,147,157,validate
fixing hair,JQ6sX-uG9yY,28,38,validate
front raises,JQDO09JqTMo,3,13,validate
tagging graffiti,JQWh8O4S0S4,21,31,validate
stomping grapes,JQXh15GrdFg,0,10,validate
playing poker,JQedzNMkCuY,8,18,validate
land sailing,JQh2ES_iueo,17,27,validate
jetskiing,JQmorvpTnPA,17,27,validate
trapezing,JQrxdBEUFbA,2,12,validate
playing piano,JQz5BkEUqPw,80,90,validate
riding a bike,JR9-5mirB3I,10,20,validate
pushing cart,JRA6h3nN908,28,38,validate
cleaning shoes,JRhm_ZZMS58,305,315,validate
putting on sari,JRpxApl2ctE,46,56,validate
zumba,JS5_uIUmIVc,100,110,validate
blowing bubble gum,JS7-JvH-kOg,52,62,validate
pushing car,JSMe-yAgLcw,0,10,validate
surfing crowd,JSsB8KEmKoQ,195,205,validate
high kick,JT2N2UdxMj0,0,10,validate
blowing leaves,JTTX9fyaalg,403,413,validate
applying cream,JTbC0TCeLkU,35,45,validate
playing harmonica,JTlatknwOrY,5,15,validate
eating hotdog,JTm0ETnhJVQ,13,23,validate
doing jigsaw puzzle,JU-l6AmFnFA,12,22,validate
using atm,JU22Nt6qSPc,168,178,validate
running on treadmill,JU9aKn0qE5Y,9,19,validate
doing laundry,JUF5uUhA3fo,27,37,validate
cutting orange,JUR3wx1gauw,33,43,validate
slacklining,JURDdae-R_0,17,27,validate
riding mechanical bull,JUXAWfhRIHQ,7,17,validate
throwing water balloon,JUbuepvei2k,13,23,validate
tie dying,JUhK2RPwBcM,7,17,validate
gold panning,JUnr4sz3gLQ,343,353,validate
laying tiles,JV2WfMcQPeE,15,25,validate
mushroom foraging,JVAaTJNrKFo,22,32,validate
using a sledge hammer,JVMya1UQwNs,4,14,validate
massaging neck,JVhK9u9LjYo,442,452,validate
cracking knuckles,JWD35403mzQ,0,10,validate
making horseshoes,JWPam_vjI9o,58,68,validate
trimming trees,JXOUYEfuURM,0,10,validate
spinning poi,JXspjyGOyxs,11,21,validate
making bubbles,JY0jI0MoIDg,143,153,validate
bulldozing,JY5HD27FYPA,48,58,validate
playing polo,JY6zCQhBPN0,93,103,validate
dyeing hair,JYLsoKZC6AE,178,188,validate
waking up,JYLv4-E28Mc,102,112,validate
golf putting,JYdMmbtYKDQ,4,14,validate
driving car,JYdPH8D6ZcI,56,66,validate
skiing crosscountry,JYjXm1k7CR8,47,57,validate
applying cream,JYpIqH8p06Q,4,14,validate
waiting in line,JZOVUs91YWk,1,11,validate
roasting pig,JZmnGf8uMj8,23,33,validate
bending back,JZs4hU1HS3Y,0,10,validate
wading through mud,J_6lq_7hLh0,3,13,validate
talking on cell phone,J_OiUJfLcMk,3,13,validate
shining flashlight,J_ct1vN4zHY,44,54,validate
decorating the christmas tree,J_dqM3PUM7U,54,64,validate
opening wine bottle,Ja7uy4iOyC4,1,11,validate
installing carpet,JaXi7sD4lxo,149,159,validate
whistling,JazaAULMUNw,243,253,validate
running on treadmill,JbDbMiys92k,5,15,validate
slacklining,JbZNk64Pr_0,30,40,validate
dancing gangnam style,JbcbeFiV9os,94,104,validate
spelunking,Jbz0jjE8NNg,214,224,validate
snowkiting,Jc3rzGfG6-I,64,74,validate
swimming breast stroke,Jc4-B0jksWs,7,17,validate
eating spaghetti,Jc5TnYsC-fc,14,24,validate
spray painting,JcTpzzbtAHs,35,45,validate
cutting nails,JcUtRm9lD8Q,9,19,validate
archery,Jck4NlSIX-I,19,29,validate
flint knapping,JcovyAkgOWg,738,748,validate
sewing,Jd0uqFkBr0g,548,558,validate
making cheese,Jd85Xpq4s1A,0,10,validate
mushroom foraging,JdBVtOhaOFA,77,87,validate
delivering mail,JdKzmusw7JU,25,35,validate
dining,JdQl4_cK4bQ,135,145,validate
climbing tree,JdTbS0BtltQ,27,37,validate
brushing teeth,JdWRc7gtJn8,43,53,validate
lawn mower racing,JdXf1Taj2PI,4,14,validate
tie dying,JdaUnm0nezM,244,254,validate
auctioning,JdfGJD4lhiw,3,13,validate
swinging baseball bat,JdppvDgnnyU,18,28,validate
holding snake,JdqZ0cjonbc,31,41,validate
baking cookies,JdtBhLpT07g,274,284,validate
unboxing,JduQGUrDUbA,67,77,validate
using circular saw,JdyztbpWKvs,3,13,validate
backflip (human),Je5-scgMg4k,0,10,validate
punching person (boxing),Je5KsM6aUc0,11,21,validate
high kick,JeFeOkACJI0,0,10,validate
acting in play,JeIm0Rjtu14,12,22,validate
kissing,JeLmJScxXzI,24,34,validate
archaeological excavation,JeNGL6M9Bok,13,23,validate
ski jumping,JePkM_BudV4,0,10,validate
high kick,JehhfbtnWTI,0,10,validate
tackling,Jej0pFpsGTE,9,19,validate
playing with trains,Jen-DaTWnlY,301,311,validate
dumpster diving,JetZpAxUhOo,31,41,validate
drooling,Jf7JoUja_OM,7,17,validate
playing bagpipes,JfHumPks7LI,54,64,validate
ripping paper,JfIz0f8WCNM,10,20,validate
playing ukulele,JfJHfgJp79s,1,11,validate
cutting pineapple,JfYj5OfFe70,89,99,validate
texting,JfZfwNTIwy8,59,69,validate
making sushi,JfpMbV8SeDg,280,290,validate
washing feet,Jg0hSCjDilY,12,22,validate
alligator wrestling,JgELGkt0aM4,2,12,validate
bartending,JgL16l2a280,65,75,validate
clapping,JgXVLPag-RY,0,10,validate
leatherworking,JgXik28zEXM,64,74,validate
crawling baby,JgvtFmZlbzo,35,45,validate
riding a bike,Jgw5FiWW584,0,10,validate
adjusting glasses,JhC8il8rMnE,0,10,validate
pinching,JhMSkUCH6kI,13,23,validate
javelin throw,JhT30Ov41_s,0,10,validate
blowing glass,Jhavf56o91c,5,15,validate
dodgeball,JhfrG0Yy8B8,65,75,validate
tying shoe laces,JhsaNYpDO0Y,4,14,validate
throwing axe,Ji47kfxZUAA,1,11,validate
cracking back,Ji6YvenlKnM,15,25,validate
feeding goats,JiAmagFKF6Q,96,106,validate
contorting,JiLDce6hAns,18,28,validate
throwing ball (not baseball or American football),JiZMyIBS848,0,10,validate
tossing coin,JijsKehEI44,11,21,validate
shaking head,Jikm2HuRBrU,8,18,validate
pillow fight,JimIaDesEg0,19,29,validate
hand washing clothes,JiprpDOgLvY,2,12,validate
parkour,JireAdzE12o,9,19,validate
cooking sausages (not on barbeque),JiwOz9miuyY,70,80,validate
photobombing,Jiwq0zk18P0,82,92,validate
bouncing on trampoline,JjS5EgGR7_Y,20,30,validate
springboard diving,JjSOHgIxY14,4,14,validate
square dancing,JjWZZfhxi-M,56,66,validate
hockey stop,JjZrkdYKCFM,156,166,validate
shining shoes,Jj_50MJQQRU,82,92,validate
surfing crowd,JjowkR8jO4M,1,11,validate
singing,Jjw5-5N1hIM,9,19,validate
arranging flowers,Jk0NGu07OhM,15,25,validate
riding unicycle,JkH6s9CfAMk,106,116,validate
presenting weather forecast,JkIGq181AF4,3,13,validate
pumping fist,JkVOZjHjH48,2,12,validate
playing pan pipes,JkXqlcJOm8Q,190,200,validate
head stand,JkYNA9x4AG8,26,36,validate
popping balloons,Jkcm87j7R1s,14,24,validate
cutting watermelon,Jkhfib_y6mg,39,49,validate
making a cake,JkwWby7SUL4,54,64,validate
putting on foundation,Jl0IchsLv3E,67,77,validate
milking cow,Jl2irnd6a_U,9,19,validate
swimming front crawl,JlI6xnLyN2g,39,49,validate
riding mechanical bull,JlVJ2vA9vmU,22,32,validate
marching,JlVnYQeSzz8,42,52,validate
jumping into pool,Jll9X4havPY,49,59,validate
tango dancing,JlpS6Dh6h-U,41,51,validate
hurdling,JlwpQhOj8Wo,1,11,validate
riding or walking with horse,Jm0HJt_bQO8,3,13,validate
unboxing,Jm1r-lF68dQ,28,38,validate
playing badminton,Jm5A9a0jZk0,8,18,validate
using circular saw,JmRivUY_5O0,2,12,validate
stretching leg,Jme-Eq_mhbg,111,121,validate
polishing metal,JmsOg9PVcUQ,2,12,validate
auctioning,Jn5rQyyUXws,36,46,validate
sword swallowing,Jn9m7w1-eGk,38,48,validate
playing chess,JnHWaadmR18,240,250,validate
dancing charleston,JnWwjV8xK6U,111,121,validate
arranging flowers,Jnhn63rRts0,90,100,validate
eating watermelon,JnmqiAKd5ag,23,33,validate
cutting watermelon,Jnvtb7WBZPc,58,68,validate
counting money,Jo79VXKw1uo,0,10,validate
falling off bike,JoChf7WSKC4,2,12,validate
presenting weather forecast,JoWIxMsGq8g,12,22,validate
writing,JoZ-7R3J65Y,234,244,validate
high kick,Jozpg64DEh0,2,12,validate
making jewelry,Jp59tzyHIAI,60,70,validate
opening present,JpLleehwfIY,384,394,validate
sword fighting,JpLrWNjyaQU,27,37,validate
waiting in line,JpO4vuIAOhg,6,16,validate
polishing metal,JpOB_AXkLIw,289,299,validate
changing gear in car,JpcMxtWgpjI,72,82,validate
pull ups,Jpi-ktpXn5M,23,33,validate
stomping grapes,Jps_ov3HZIY,42,52,validate
bench pressing,JpwYnXhyTFM,41,51,validate
cutting nails,JqDb0P1I1hE,3,13,validate
juggling soccer ball,JqNtm2EvDQA,0,10,validate
tickling,JqZlO93HNUM,23,33,validate
doing aerobics,JqbE75eCnLo,846,856,validate
tackling,JqicSFLWaY8,0,10,validate
high kick,JrL5pD0BeHo,2,12,validate
barbequing,JrNCqk1R5eY,12,22,validate
playing darts,JryXFRE9FZA,335,345,validate
pushing car,Js7ZftQXacU,24,34,validate
swimming backstroke,JsIWl3AlQ3s,12,22,validate
hoverboarding,Js_hMJbRvQQ,1,11,validate
auctioning,Jsk9lXuPq5A,82,92,validate
opening wine bottle,Jt3J-8IK0YI,0,10,validate
using puppets,Jt9PPb_DHEQ,105,115,validate
paragliding,JtS3f6xY9xc,197,207,validate
hugging (not baby),Jtq9uy0UCmc,35,45,validate
celebrating,JtwwCHo2KQg,16,26,validate
egg hunting,JtxUGFQRqps,182,192,validate
disc golfing,JuGRGq5rdWg,502,512,validate
plastering,JuQltwK7s1k,2,12,validate
tossing coin,JuWKuyHWsAM,6,16,validate
trimming trees,Juf-o7e5OPM,18,28,validate
playing pan pipes,Juiw8RAPkCE,25,35,validate
waving hand,JukHETlDHRc,0,10,validate
docking boat,JurZfDqOm30,4,14,validate
pirouetting,JuzniZYB4zc,0,10,validate
braiding hair,Jv8kzy3yUtM,163,173,validate
moving furniture,JvUuSpiTxBk,168,178,validate
sharpening pencil,JvY5s0Ap1f4,13,23,validate
passing american football (not in game),JvoYaK3XwE8,16,26,validate
high jump,JwOZ2OEsxjs,11,21,validate
clean and jerk,JwWF76Pu1Gk,11,21,validate
peeling apples,JwXGl1YKqhE,29,39,validate
tasting food,JwnHLaxfj58,298,308,validate
shearing sheep,Jx71T7XYYP8,25,35,validate
gymnastics tumbling,JxX2RMyfQO4,12,22,validate
luge,JxbTNXoU8FI,0,10,validate
playing cello,JxcExIx8q9o,4,14,validate
attending conference,JyIib4RYpWE,275,285,validate
surfing water,JyU3L6USwNU,166,176,validate
making a sandwich,JyUoHbZJQZ4,30,40,validate
punching person (boxing),JygCN8HSbcQ,7,17,validate
somersaulting,JypdFku71jo,1,11,validate
casting fishing line,JzLl-7sjCOI,24,34,validate
playing kickball,JzPFgZF2dn0,0,10,validate
stretching arm,JzQP6ON6Hfs,12,22,validate
cooking scallops,JzRVLh06c8M,83,93,validate
smoking,JzSw34VjIzo,32,42,validate
grinding meat,JzWDTU2nvWU,112,122,validate
water skiing,JzYZ6MDke4c,0,10,validate
egg hunting,JzaF1iIWxHo,3,13,validate
blowing out candles,JzalikbzlWQ,2,12,validate
card throwing,Jze5YRpVqEw,247,257,validate
shooting goal (soccer),JzeSVFWHtsg,0,10,validate
using a microscope,Jzs1uplEDlo,184,194,validate
arm wrestling,Jzx88h4hKCw,28,38,validate
building shed,K-1WAyP_PYU,133,143,validate
breakdancing,K-81lIy6PoI,1,11,validate
opening door,K-9pI4E1yms,10,20,validate
playing lute,K-I5JpEHKFI,4,14,validate
cracking knuckles,K-KYn-oJBoc,0,10,validate
breading or breadcrumbing,K-Nokzt_Zqc,284,294,validate
roller skating,K-WRrdgaSBQ,127,137,validate
trimming trees,K-f2YMxTX8Q,0,10,validate
yoga,K-iJgtRev7w,28,38,validate
building cabinet,K-pxqUAHDVE,112,122,validate
getting a tattoo,K-r_Tj7uFGw,7,17,validate
playing saxophone,K06EmNd6t_I,6,16,validate
shuffling cards,K0PGcycMKKo,101,111,validate
applying cream,K0RAdmpnfuc,109,119,validate
biking through snow,K0WTp63GLK0,40,50,validate
tying necktie,K0hUTzfQZCg,185,195,validate
capsizing,K0xgh53GRGg,7,17,validate
pumping gas,K0xs8tLNRwU,46,56,validate
